NAME;LON;LAT;DATE;TMIN;TMAX;HUMIN;HUMAX;HU;T;WEATHER;WD;WS
Pondok Gede;106.93171260976892;-6.258008372463389;2023-12-28 00:00:00;;;;;75;26;3;E;10
Pondok Gede;106.93171260976892;-6.258008372463389;2023-12-28 03:00:00;;;;;70;30;1;E;10
Pondok Gede;106.93171260976892;-6.258008372463389;2023-12-28 06:00:00;;;;;75;31;60;E;30
Pondok Gede;106.93171260976892;-6.258008372463389;2023-12-28 09:00:00;;;;;70;29;61;E;20
Pondok Gede;106.93171260976892;-6.258008372463389;2023-12-28 12:00:00;22.0;31.0;70.0;95.0;85;26;60;E;10
Pondok Gede;106.93171260976892;-6.258008372463389;2023-12-28 15:00:00;;;;;85;25;3;E;0
Pondok Gede;106.93171260976892;-6.258008372463389;2023-12-28 18:00:00;;;;;85;24;3;E;0
Pondok Gede;106.93171260976892;-6.258008372463389;2023-12-28 21:00:00;;;;;95;22;3;E;0
Pondok Gede;106.93171260976892;-6.258008372463389;2023-12-29 00:00:00;;;;;80;26;1;E;0
Pondok Gede;106.93171260976892;-6.258008372463389;2023-12-29 03:00:00;;;;;75;30;1;E;10
Pondok Gede;106.93171260976892;-6.258008372463389;2023-12-29 06:00:00;;;;;70;30;63;E;30
Pondok Gede;106.93171260976892;-6.258008372463389;2023-12-29 09:00:00;;;;;70;29;61;E;20
Pondok Gede;106.93171260976892;-6.258008372463389;2023-12-29 12:00:00;22.0;30.0;70.0;95.0;80;27;61;E;10
Pondok Gede;106.93171260976892;-6.258008372463389;2023-12-29 15:00:00;;;;;85;24;3;E;10
Pondok Gede;106.93171260976892;-6.258008372463389;2023-12-29 18:00:00;;;;;95;24;61;E;10
Pondok Gede;106.93171260976892;-6.258008372463389;2023-12-29 21:00:00;;;;;95;22;61;E;0
Pondok Gede;106.93171260976892;-6.258008372463389;2023-12-30 00:00:00;;;;;75;26;3;E;10
Pondok Gede;106.93171260976892;-6.258008372463389;2023-12-30 03:00:00;;;;;70;30;3;E;10
Pondok Gede;106.93171260976892;-6.258008372463389;2023-12-30 06:00:00;;;;;70;33;95;E;30
Pondok Gede;106.93171260976892;-6.258008372463389;2023-12-30 09:00:00;;;;;75;27;63;E;20
Pondok Gede;106.93171260976892;-6.258008372463389;2023-12-30 12:00:00;21.0;33.0;70.0;95.0;75;25;3;E;10
Pondok Gede;106.93171260976892;-6.258008372463389;2023-12-30 15:00:00;;;;;70;26;3;E;0
Pondok Gede;106.93171260976892;-6.258008372463389;2023-12-30 18:00:00;;;;;95;21;3;E;0
Pondok Gede;106.93171260976892;-6.258008372463389;2023-12-30 21:00:00;;;;;95;22;3;E;0
Pondok Gede;106.93171260976892;-6.258008372463389;2023-12-31 00:00:00;;;;;80;26;1;E;10
Pondok Gede;106.93171260976892;-6.258008372463389;2023-12-31 06:00:00;;;;;75;32;63;E;30
Pondok Gede;106.93171260976892;-6.258008372463389;2023-12-31 12:00:00;21.0;32.0;75.0;95.0;85;22;3;E;0
Pondok Gede;106.93171260976892;-6.258008372463389;2023-12-31 18:00:00;;;;;95;21;3;E;0
Pondok Gede;106.93171260976892;-6.258008372463389;2024-01-01 00:00:00;;;;;80;24;1;E;10
Pondok Gede;106.93171260976892;-6.258008372463389;2024-01-01 06:00:00;;;;;75;32;63;E;30
Pondok Gede;106.93171260976892;-6.258008372463389;2024-01-01 12:00:00;22.0;32.0;75.0;95.0;90;24;3;E;0
Pondok Gede;106.93171260976892;-6.258008372463389;2024-01-01 18:00:00;;;;;95;22;3;E;0
Pondok Gede;106.93171260976892;-6.258008372463389;2024-01-02 00:00:00;;;;;80;24;1;E;0
Pondok Gede;106.93171260976892;-6.258008372463389;2024-01-02 06:00:00;;;;;75;32;63;E;30
Pondok Gede;106.93171260976892;-6.258008372463389;2024-01-02 12:00:00;22.0;32.0;75.0;95.0;90;24;3;E;0
Pondok Gede;106.93171260976892;-6.258008372463389;2024-01-02 18:00:00;;;;;95;22;3;E;0
Pondok Gede;106.93171260976892;-6.258008372463389;2024-01-03 00:00:00;;;;;80;24;1;E;0
Pondok Gede;106.93171260976892;-6.258008372463389;2024-01-03 06:00:00;;;;;75;32;63;E;30
Pondok Gede;106.93171260976892;-6.258008372463389;2024-01-03 12:00:00;21.0;32.0;75.0;95.0;90;24;3;E;0
Pondok Gede;106.93171260976892;-6.258008372463389;2024-01-03 18:00:00;;;;;95;21;3;E;0
Padalarang;107.4876940990033;-6.831381937278132;2023-12-28 00:00:00;;;;;85;22;1;E;10
Padalarang;107.4876940990033;-6.831381937278132;2023-12-28 03:00:00;;;;;75;27;1;E;10
Padalarang;107.4876940990033;-6.831381937278132;2023-12-28 06:00:00;;;;;75;29;61;E;30
Padalarang;107.4876940990033;-6.831381937278132;2023-12-28 09:00:00;;;;;75;25;61;E;20
Padalarang;107.4876940990033;-6.831381937278132;2023-12-28 12:00:00;20.0;29.0;75.0;95.0;85;25;60;E;10
Padalarang;107.4876940990033;-6.831381937278132;2023-12-28 15:00:00;;;;;90;22;3;E;0
Padalarang;107.4876940990033;-6.831381937278132;2023-12-28 18:00:00;;;;;95;22;3;E;0
Padalarang;107.4876940990033;-6.831381937278132;2023-12-28 21:00:00;;;;;95;20;3;E;0
Padalarang;107.4876940990033;-6.831381937278132;2023-12-29 00:00:00;;;;;85;24;1;E;0
Padalarang;107.4876940990033;-6.831381937278132;2023-12-29 03:00:00;;;;;80;29;1;E;10
Padalarang;107.4876940990033;-6.831381937278132;2023-12-29 06:00:00;;;;;75;30;63;E;30
Padalarang;107.4876940990033;-6.831381937278132;2023-12-29 09:00:00;;;;;80;26;63;E;20
Padalarang;107.4876940990033;-6.831381937278132;2023-12-29 12:00:00;18.0;30.0;75.0;95.0;90;23;61;E;10
Padalarang;107.4876940990033;-6.831381937278132;2023-12-29 15:00:00;;;;;90;23;3;E;10
Padalarang;107.4876940990033;-6.831381937278132;2023-12-29 18:00:00;;;;;95;18;60;E;10
Padalarang;107.4876940990033;-6.831381937278132;2023-12-29 21:00:00;;;;;95;18;3;E;0
Padalarang;107.4876940990033;-6.831381937278132;2023-12-30 00:00:00;;;;;80;22;61;E;10
Padalarang;107.4876940990033;-6.831381937278132;2023-12-30 03:00:00;;;;;75;28;61;E;10
Padalarang;107.4876940990033;-6.831381937278132;2023-12-30 06:00:00;;;;;75;33;95;E;30
Padalarang;107.4876940990033;-6.831381937278132;2023-12-30 09:00:00;;;;;80;25;63;E;20
Padalarang;107.4876940990033;-6.831381937278132;2023-12-30 12:00:00;17.0;33.0;75.0;95.0;85;23;3;E;10
Padalarang;107.4876940990033;-6.831381937278132;2023-12-30 15:00:00;;;;;85;21;3;E;0
Padalarang;107.4876940990033;-6.831381937278132;2023-12-30 18:00:00;;;;;95;18;3;E;0
Padalarang;107.4876940990033;-6.831381937278132;2023-12-30 21:00:00;;;;;95;17;3;E;0
Padalarang;107.4876940990033;-6.831381937278132;2023-12-31 00:00:00;;;;;80;26;1;E;10
Padalarang;107.4876940990033;-6.831381937278132;2023-12-31 06:00:00;;;;;75;32;63;E;30
Padalarang;107.4876940990033;-6.831381937278132;2023-12-31 12:00:00;21.0;32.0;75.0;95.0;85;22;3;E;0
Padalarang;107.4876940990033;-6.831381937278132;2023-12-31 18:00:00;;;;;95;21;3;E;0
Padalarang;107.4876940990033;-6.831381937278132;2024-01-01 00:00:00;;;;;80;24;1;E;10
Padalarang;107.4876940990033;-6.831381937278132;2024-01-01 06:00:00;;;;;75;32;63;E;30
Padalarang;107.4876940990033;-6.831381937278132;2024-01-01 12:00:00;22.0;32.0;75.0;95.0;90;24;3;E;0
Padalarang;107.4876940990033;-6.831381937278132;2024-01-01 18:00:00;;;;;95;22;3;E;0
Padalarang;107.4876940990033;-6.831381937278132;2024-01-02 00:00:00;;;;;80;24;1;E;0
Padalarang;107.4876940990033;-6.831381937278132;2024-01-02 06:00:00;;;;;75;32;63;E;30
Padalarang;107.4876940990033;-6.831381937278132;2024-01-02 12:00:00;22.0;32.0;75.0;95.0;90;24;3;E;0
Padalarang;107.4876940990033;-6.831381937278132;2024-01-02 18:00:00;;;;;95;22;3;E;0
Padalarang;107.4876940990033;-6.831381937278132;2024-01-03 00:00:00;;;;;80;24;1;E;0
Padalarang;107.4876940990033;-6.831381937278132;2024-01-03 06:00:00;;;;;75;32;63;E;30
Padalarang;107.4876940990033;-6.831381937278132;2024-01-03 12:00:00;21.0;32.0;75.0;95.0;90;24;3;E;0
Padalarang;107.4876940990033;-6.831381937278132;2024-01-03 18:00:00;;;;;95;21;3;E;0
Cimahi Tengah;107.51880142051368;-6.875980787682956;2023-12-28 00:00:00;;;;;85;22;1;E;10
Cimahi Tengah;107.51880142051368;-6.875980787682956;2023-12-28 03:00:00;;;;;75;27;1;E;10
Cimahi Tengah;107.51880142051368;-6.875980787682956;2023-12-28 06:00:00;;;;;75;29;61;E;30
Cimahi Tengah;107.51880142051368;-6.875980787682956;2023-12-28 09:00:00;;;;;75;25;61;E;20
Cimahi Tengah;107.51880142051368;-6.875980787682956;2023-12-28 12:00:00;20.0;29.0;75.0;95.0;85;25;60;E;10
Cimahi Tengah;107.51880142051368;-6.875980787682956;2023-12-28 15:00:00;;;;;90;22;3;E;0
Cimahi Tengah;107.51880142051368;-6.875980787682956;2023-12-28 18:00:00;;;;;95;22;3;E;0
Cimahi Tengah;107.51880142051368;-6.875980787682956;2023-12-28 21:00:00;;;;;95;20;3;E;0
Cimahi Tengah;107.51880142051368;-6.875980787682956;2023-12-29 00:00:00;;;;;85;24;1;E;0
Cimahi Tengah;107.51880142051368;-6.875980787682956;2023-12-29 03:00:00;;;;;80;29;1;E;10
Cimahi Tengah;107.51880142051368;-6.875980787682956;2023-12-29 06:00:00;;;;;75;30;63;E;30
Cimahi Tengah;107.51880142051368;-6.875980787682956;2023-12-29 09:00:00;;;;;80;26;63;E;20
Cimahi Tengah;107.51880142051368;-6.875980787682956;2023-12-29 12:00:00;18.0;30.0;75.0;95.0;90;23;61;E;10
Cimahi Tengah;107.51880142051368;-6.875980787682956;2023-12-29 15:00:00;;;;;90;23;3;E;10
Cimahi Tengah;107.51880142051368;-6.875980787682956;2023-12-29 18:00:00;;;;;95;18;60;E;10
Cimahi Tengah;107.51880142051368;-6.875980787682956;2023-12-29 21:00:00;;;;;95;18;3;E;0
Cimahi Tengah;107.51880142051368;-6.875980787682956;2023-12-30 00:00:00;;;;;80;22;61;E;10
Cimahi Tengah;107.51880142051368;-6.875980787682956;2023-12-30 03:00:00;;;;;75;28;61;E;10
Cimahi Tengah;107.51880142051368;-6.875980787682956;2023-12-30 06:00:00;;;;;75;33;95;E;30
Cimahi Tengah;107.51880142051368;-6.875980787682956;2023-12-30 09:00:00;;;;;80;25;63;E;20
Cimahi Tengah;107.51880142051368;-6.875980787682956;2023-12-30 12:00:00;17.0;33.0;75.0;95.0;85;23;3;E;10
Cimahi Tengah;107.51880142051368;-6.875980787682956;2023-12-30 15:00:00;;;;;85;21;3;E;0
Cimahi Tengah;107.51880142051368;-6.875980787682956;2023-12-30 18:00:00;;;;;95;18;3;E;0
Cimahi Tengah;107.51880142051368;-6.875980787682956;2023-12-30 21:00:00;;;;;95;17;3;E;0
Cimahi Tengah;107.51880142051368;-6.875980787682956;2023-12-31 00:00:00;;;;;80;26;1;E;10
Cimahi Tengah;107.51880142051368;-6.875980787682956;2023-12-31 06:00:00;;;;;75;32;63;E;30
Cimahi Tengah;107.51880142051368;-6.875980787682956;2023-12-31 12:00:00;21.0;32.0;75.0;95.0;85;22;3;E;0
Cimahi Tengah;107.51880142051368;-6.875980787682956;2023-12-31 18:00:00;;;;;95;21;3;E;0
Cimahi Tengah;107.51880142051368;-6.875980787682956;2024-01-01 00:00:00;;;;;80;24;1;E;10
Cimahi Tengah;107.51880142051368;-6.875980787682956;2024-01-01 06:00:00;;;;;75;32;63;E;30
Cimahi Tengah;107.51880142051368;-6.875980787682956;2024-01-01 12:00:00;22.0;32.0;75.0;95.0;90;24;3;E;0
Cimahi Tengah;107.51880142051368;-6.875980787682956;2024-01-01 18:00:00;;;;;95;22;3;E;0
Cimahi Tengah;107.51880142051368;-6.875980787682956;2024-01-02 00:00:00;;;;;80;24;1;E;0
Cimahi Tengah;107.51880142051368;-6.875980787682956;2024-01-02 06:00:00;;;;;75;32;63;E;30
